UniqueID,TOWNNAME,STATE,Ecoregion,LATITUDE,LONGITUDE,Area_SqKM,ForestCovr,ForestArea,FIA_Plots,FIA_PltDns,FIA_FPlDns,Trees_FIA,Trees_Wit,WT_TreeDns,WT_FTrDns,WT_Method,WT_Year,WT_QualThr,FIA_QualTh,Min_Thrshd,PwrAnal,ag_decline,canopy_cov,clay,drain_clas,elevation,forest_cov,peak_ag,peak_ag_yr,ph_soil,precip,sand,temp_gdd,ruggedness,ASHS_WT,BASSWD_WT,BEECH_WT,BIRCHS_WT,BLKGUM_WT,CEDARS_WT,CHERRY_WT,CHSNUT_WT,CYPRES_WT,ELMS_WT,FIRS_WT,HEMLCK_WT,HICKRY_WT,HORNBM_WT,MAGNOL_WT,MAPLES_WT,OAKS_WT,PINES_WT,POPLAR_WT,SPRUCE_WT,SYCMOR_WT,TAMRAC_WT,TULIP_WT,WALNUT_WT,OTHER_WT,ASHS_FIA,BASSWD_FIA,BEECH_FIA,BIRCHS_FIA,BLKGUM_FIA,CEDARS_FIA,CHERRY_FIA,CHSNUT_FIA,CYPRES_FIA,ELMS_FIA,FIRS_FIA,HEMLCK_FIA,HICKRY_FIA,HORNBM_FIA,MAGNOL_FIA,MAPLES_FIA,OAKS_FIA,PINES_FIA,POPLAR_FIA,SPRUCE_FIA,SYCMOR_FIA,TAMRAC_FIA,TULIP_FIA,WALNUT_FIA,OTHER_FIA,ASHS_CH,BASSWD_CH,BEECH_CH,BIRCHS_CH,BLKGUM_CH,CEDARS_CH,CHERRY_CH,CHSNUT_CH,CYPRES_CH,ELMS_CH,FIRS_CH,HEMLCK_CH,HICKRY_CH,HORNBM_CH,MAGNOL_CH,MAPLES_CH,OAKS_CH,PINES_CH,POPLAR_CH,SPRUCE_CH,SYCMOR_CH,TAMRAC_CH,TULIP_CH,WALNUT_CH,OTHER_CH,SorDist,EucDist,Shan_wt,Shan_fia,Shan_dif,Simp_wt,Simp_fia,Simp_dif,tempdiff,tempdiff_i,N_khy_1850_i,N_khy_2000_i,N_to_1984_i,N_to_2000_i,N_khy_1850,N_khy_2000,N_to_1984,N_to_2000,envPCA1,envPCA2
632,NA,NA,LAUREN,44.52,-68.89,166.118795,0.789231328,131.1061571,3,0.018059365,0.022882221,68,314,1.890213567,2.395005749,deeds,1811,0.95,0.85,0.85,WT,-0.00448903,64.3553,13.9365,moderately well drained,67.576,0.789231,0.499923,1880,5.30085,117.382,40.9589,2985.21,41.0627,0.035032,0,0.229299,0.159236,0,0.015924,0,0,0,0,0.070064,0.098726,0,0,0,0.066879,0.003185,0.041401,0.015924,0.261146,0,0,0,0,0.003185,0.055555556,0,0,0.266666667,0,0,0.488888889,0,0,0,0.037037037,0,0,0,0,0.064814815,0,0.059259259,0.027777778,0,0,0,0,0,0,0.020523556,0,-0.229299,0.107430667,0,-0.015924,0.488888889,0,0,0,-0.033026963,-0.098726,0,0,0,-0.002064185,-0.003185,0.017858259,0.011853778,-0.261146,0,0,0,0,-0.003185,0.646555325,0.619132725,7.347568,4.175849,-3.171718199,5.926675,3.095344,-2.831330603,2.843512454,2.77711738,3.091278956,7.537184945,571.1074895,688.2399542,4.019159,8.788445,674.138713,809.062728,0.015459557,-0.421296085
633,Davistown,ME,LAUREN,44.45,-69.28,112.3457068,0.887366671,99.69183579,4,0.035604387,0.040123647,152,44,0.391648255,0.441360114,lotting/PLS section,1811,0.9,0.9,0.9,N,-0.00448929,75.3386,6.98216,well drained,170.125,0.887367,0.500148,1880,4.8,116.049,69.6321,3097.51,51.6067,0,0,0.318182,0.136364,0,0,0,0,0,0.022727,0.022727,0.136364,0,0,0,0.113636,0,0.045455,0,0.204545,0,0,0,0,0,0.01717759,0,0.059082338,0.134192332,0,0,0,0,0,0,0.229883292,0.155655391,0,0.006756757,0,0.254130886,0.011627907,0.029220779,0.037337662,0.064935065,0,0,0,0,0,0.01717759,0,-0.259099662,-0.002171668,0,0,0,0,0,-0.022727,0.207156292,0.019291391,0,0.006756757,0,0.140494886,0.011627907,-0.016234221,0.037337662,-0.139609935,0,0,0,0,0,0.439842486,0.390260278,6.00143,7.17941,1.177980439,5.094735,5.879026,0.784291226,2.843512454,2.788383274,3.414305933,7.934950597,607.298703,730.0717538,4.019159,8.788445,674.138713,809.062728,-0.38316115,-0.105024865
635,WALDEN,VT,ADIRON,44.48,-72.24,165.8506856,0.849896784,140.9559643,8,0.048236159,0.056755314,229,52,0.313535032,0.36890954,outlines,1786,0.9,0.9,0.9,FIA,-0.00410693,65.2149,7.11773,somewhat excessively drained,520.263,0.849897,0.567505,1880,5.89416,117.661,53.2222,2409.75,112.147,0.019231,0,0.230769,0.096154,0,0,0,0,0,0,0.096154,0.057692,0,0.019231,0,0.25,0,0,0,0.211538,0,0,0,0,0.019231,0.005136986,0,0.013040042,0.044633449,0,0.111706102,0.00625,0,0,0,0.259876606,0,0,0,0,0.355759195,0,0.011363636,0.031944444,0.160289539,0,0,0,0,0,-0.014094014,0,-0.217728958,-0.051520551,0,0.111706102,0.00625,0,0,0,0.163722606,-0.057692,0,-0.019231,0,0.105759195,0,0.011363636,0.031944444,-0.051248461,0,0,0,0,-0.019231,0.430745984,0.329560823,6.400858,5.318697,-1.082160908,5.45162,4.243606,-1.208014718,2.349601515,2.362443618,4.767183337,10.27617661,792.4641046,949.4598737,4.710369,10.36256,788.209183,946.455609,-0.005520622,0.135262897
636,Lancaster,NH,ADIRON,44.473,-71.56,132.5302388,0.805046822,106.6930475,3,0.022636343,0.028118046,107,63,0.475363212,0.590478963,deeds,1805,0.9,0.85,0.85,N,-0.00267319,67.1954,4.73435,somewhat excessively drained,366.067,0.805047,0.135481,1889.95,4.90461,99.8543,65.8355,2578.87,111.37,0.031746,0,0.174603,0.079365,0,0,0.015873,0,0,0.015873,0.063492,0.047619,0,0,0,0.253968,0,0.031746,0,0.285714,0,0,0,0,0,0.150063857,0,0,0.131545338,0,0.027777778,0.022988506,0,0,0.011494253,0.0591133,0,0,0,0,0.354771027,0,0.12962963,0.086161284,0.007936508,0,0.018518519,0,0,0,0.118317857,0,-0.174603,0.052180338,0,0.027777778,0.007115506,0,0,-0.004378747,-0.0043787,-0.047619,0,0,0,0.100803027,0,0.09788363,0.086161284,-0.277777492,0,0.018518519,0,0,0,0.508757693,0.393707702,6.569302,6.768054,0.198752009,5.215516,5.121746,-0.093770571,2.384873353,2.392566734,4.632230457,9.852050598,770.8253953,921.398667,4.710369,10.36256,788.209183,946.455609,-0.307567052,0.259181556
637,GRANBY,VT,ADIRON,44.4705,-71.7202,317.8431793,0.932418542,296.3628739,12,0.037754468,0.040490902,424,94,0.295743329,0.31717873,sundry surveys,1808,0.85,0.9,0.85,FIA,-0.00335996,69.5557,7.38666,somewhat excessively drained,413.525,0.932419,0.210605,1880.01,5.495,105.654,70.1672,2513.01,99.6471,0.010638,0,0.212766,0.148936,0,0,0,0,0,0,0.12766,0.117021,0,0,0,0.085106,0,0.021277,0,0.276596,0,0,0,0,0,0.069371601,0,0.034437512,0.179905139,0,0,0.020220588,0,0,0.009259259,0.285407098,0,0,0.003787879,0,0.271920196,0,0.00862069,0.094937672,0.019258802,0,0.002873563,0,0,0,0.058733601,0,-0.178328488,0.030969139,0,0,0.020220588,0,0,0.009259259,0.157747098,-0.117021,0,0.003787879,0,0.186814196,0,-0.01265631,0.094937672,-0.257337198,0,0.002873563,0,0,0,0.565342996,0.43081361,6.185015,6.186816,0.001801053,5.501865,4.908274,-0.593591226,2.349601515,2.384232308,4.681000587,9.963968913,778.1637111,930.3710981,4.710369,10.36256,788.209183,946.455609,-0.218638218,0.112596495
638,Penobscot,ME,LAUREN,44.46,-68.75,108.0967774,0.830690077,89.79492033,3,0.027752909,0.033409462,130,93,0.860340172,1.035693329,deeds,1798,0.95,0.9,0.9,N,-0.00405191,70.7466,16.3697,moderately well drained,54.179,0.83069,0.129659,1880,5.3285,118.946,41.1304,2969,29.2442,0.043011,0,0,0.16129,0,0.053763,0,0,0,0,0.043011,0.107527,0,0.021505,0,0.075269,0.096774,0.086022,0.032258,0.27957,0,0,0,0,0,0,0,0,0.017094017,0,0.025641026,0,0,0,0,0.164703165,0.18018018,0,0,0,0.043197043,0,0.030769231,0,0.538415338,0,0,0,0,0,-0.043011,0,0,-0.144195983,0,-0.028121974,0,0,0,0,0.121692165,0.07265318,0,-0.021505,0,-0.032071957,-0.096774,-0.055252769,-0.032258,0.258845338,0,0,0,0,0,0.453190683,0.354219394,8.527175,3.840229,-4.686945567,6.837153,2.830892,-4.006260314,2.843512454,2.784579831,2.998893331,7.385351537,559.7947428,674.8429482,4.019159,8.788445,674.138713,809.062728,0.062668843,-0.498226787
640,DANVILLE,VT,ADIRON,44.4317,-72.1583,150.3270199,0.759453712,114.1664133,3,0.019956492,0.026277431,74,285,1.895866759,2.496355905,sundry surveys,1802,0.95,0.85,0.85,WT,-0.00423277,58.9256,7.50279,somewhat excessively drained,418.367,0.759454,0.576701,1880,5.90801,109.124,51.0769,2500.09,95.989,0.035088,0.007018,0.357894,0.161404,0,0.010526,0,0,0,0.003509,0.129825,0.038596,0,0.003509,0,0.185965,0,0,0,0.063158,0,0,0,0.003509,0,0.025793651,0,0.029040404,0.25036075,0,0.013888889,0,0,0,0,0.156565657,0,0,0,0,0.310064935,0,0.202380952,0,0.011904762,0,0,0,0,0,-0.009294349,-0.007018,-0.328853596,0.08895675,0,0.003362889,0,0,0,-0.003509,0.026740657,-0.038596,0,-0.003509,0,0.124099935,0,0.202380952,0,-0.051253238,0,0,0,-0.003509,0,0.44554146,0.42122717,6.048693,5.117659,-0.93103407,4.706245,4.422139,-0.284106095,2.349601515,2.364123057,4.82879559,10.27318247,798.1559646,955.1836812,4.710369,10.36256,788.209183,946.455609,-0.018312367,-0.013905581
641,Trenton,ME,LAUREN,44.42,-68.54,296.0145703,0.808328012,239.2768693,7,0.023647485,0.029254813,309,86,0.29052624,0.359416271,deeds,1798,0.9,0.9,0.9,N,-0.00405191,67.437,8.27778,somewhat excessively drained,52.3676,0.808328,0.129659,1880,4.94323,122.485,61.5021,2964.43,31.4832,0,0,0.011628,0.05814,0,0.046512,0,0,0,0,0.081395,0.034884,0,0,0,0.151163,0.093023,0.162791,0.011628,0.348837,0,0,0,0,0,0.060385693,0,0,0.03625758,0,0.018315018,0,0,0,0,0.157683265,0.003663004,0,0,0,0.17310365,0.156620788,0.040582618,0,0.353388385,0,0,0,0,0,0.060385693,0,-0.011628,-0.02188242,0,-0.028196982,0,0,0,0,0.076288265,-0.031220996,0,0,0,0.02194065,0.063597788,-0.122208382,-0.011628,0.004551385,0,0,0,0,0,0.226764167,0.177389648,6.70161,5.850028,-0.851581997,5.172027,4.734867,-0.437159974,2.843512454,2.77999649,2.855511288,7.173344105,542.3577636,654.4644921,2.268588,6.283577,462.70018,562.483117,-0.320830701,-0.324046708
642,North Elba,NY,ADIRON,44.4,-73.875,137.3792764,0.958948624,131.739668,6,0.04367471,0.045544369,272,93,0.676957998,0.705937713,lotting/PLS section,0,0.95,0.9,0.9,FIA,-0.00209973,90.9562,5.04518,somewhat excessively drained,658.915,0.958949,0.198793,1870,4.88263,110.929,67.8962,2447.01,229.905,0.021505,0,0.247312,0.043011,0,0.010753,0.021505,0,0,0,0.11828,0.032258,0,0.032258,0,0.107527,0.010753,0.021505,0.021505,0.311828,0,0,0,0,0,0.094193818,0.003968254,0.091209018,0.301680295,0,0.024227235,0.007936508,0,0,0,0.047619048,0,0,0.038220551,0,0.210838526,0.018867925,0.104758752,0.03474094,0.02173913,0,0,0,0,0,0.072688818,0.003968254,-0.156102982,0.258669295,0,0.013474235,-0.013568492,0,0,0,-0.070660952,-0.032258,0,0.005962551,0,0.103311526,0.008114925,0.083253752,0.01323594,-0.29008887,0,0,0,0,0,0.562679296,0.452779382,7.284839,7.86231,0.577470016,5.264145,5.880297,0.616151514,2.273060838,2.395140391,4.804325452,11.0959497,828.2475917,997.1241165,4.032398,11.113148,770.02913,938.405309,-0.188260538,0.93599787
644,SHELBURNE,VT,LAUREN,44.385,-73.21,77.49240861,0.386545742,29.95436056,2,0.02580898,0.066768242,98,61,0.787173881,2.036431386,sundry surveys,1799,0.95,0.9,0.9,N,-0.0037805,35.4784,50.8031,moderately well drained,94.9164,0.386546,0.662472,1880,5.94182,92.0682,22.7495,3130.13,54.7193,0.032787,0.032787,0.295082,0.131148,0,0,0,0,0,0.081967,0,0.131148,0.016393,0.065574,0,0.163934,0.032787,0.016393,0,0,0,0,0,0,0,0.164141414,0.009259259,0.009259259,0.011363636,0,0,0.022727273,0,0,0.018518519,0,0.233585859,0,0.046296296,0,0.385942761,0,0.011363636,0.087542088,0,0,0,0,0,0,0.131354414,-0.023527741,-0.285822741,-0.119784364,0,0,0.022727273,0,0,-0.063448481,0,0.102437859,-0.016393,-0.019277704,0,0.222008761,-0.032787,-0.005029364,0.087542088,0,0,0,0,0,0,0.566070394,0.433103189,7.721987,5.51541,-2.206576808,6.130144,4.139883,-1.990261389,2.469186459,2.401544749,4.976471982,10.89361722,833.4349904,999.4461873,4.710369,10.36256,788.209183,946.455609,1.04977101,-0.766735303
645,Davistown,ME,LAUREN,44.37,-69.34,70.99779382,0.813967344,57.7898857,3,0.042254834,0.051912198,122,72,1.014116019,1.245892757,pitch/lot/warrant returns,1810,0.95,0.9,0.9,N,-0.00448929,72.6807,6.65118,somewhat excessively drained,150.396,0.813967,0.500148,1880,4.8,116.759,66.9467,3112.62,43.1896,0.013889,0,0.305555,0.041667,0,0,0.013889,0,0,0,0.013889,0.291666,0,0,0,0.027778,0,0.013889,0,0.277777,0,0,0,0,0,0,0,0.151515152,0.127004741,0,0.040816327,0,0,0,0,0.220068027,0.234580499,0,0,0,0.11257988,0.008333333,0.028741497,0.008333333,0.068027211,0,0,0,0,0,-0.013889,0,-0.154039848,0.085337741,0,0.040816327,-0.013889,0,0,0,0.206179027,-0.057085501,0,0,0,0.08480188,0.008333333,0.014852497,0.008333333,-0.209749789,0,0,0,0,0,0.448653863,0.361077485,4.697451,7.116166,2.418714962,3.862908,6.154685,2.291777024,2.843512454,2.800148046,3.483368061,7.983464739,614.4058401,737.9441325,4.019159,8.788445,674.138713,809.062728,-0.376861665,-0.153258206
646,NA,NA,LAUREN,44.36,-68.28,281.4940163,0.778737607,219.2099768,4,0.014209894,0.018247345,154,171,0.607472948,0.780073984,deeds,1798,0.95,0.85,0.85,N,-0.00405191,65.7353,4.82494,excessively drained,66.6775,0.778738,0.129659,1880,4.70992,137.889,64.5608,2968.76,69.543,0.005848,0,0.011696,0.169591,0,0.023392,0,0,0,0,0.099415,0.023392,0,0,0,0.064327,0.052632,0.187135,0.046784,0.315789,0,0,0,0,0,0.012096774,0,0,0.115591398,0,0.091263441,0,0,0,0,0.044489247,0,0,0,0,0.354419671,0.073529412,0.032258065,0.073529412,0.202822581,0,0,0,0,0,0.006248774,0,-0.011696,-0.053999602,0,0.067871441,0,0,0,0,-0.054925753,-0.023392,0,0,0,0.290092671,0.020897412,-0.154876935,0.026745412,-0.112966419,0,0,0,0,0,0.411856004,0.365125199,6.962657,6.331897,-0.630760636,5.442211,4.940222,-0.501988756,NA,2.773150548,2.686301029,6.920189251,521.3400082,629.9674138,2.268588,6.283577,462.70018,562.483117,-0.429883897,-0.092928526
647,NA,unknown,ADIRON,44.34,-74.03,262.6941766,0.876578104,230.2719633,7,0.026646955,0.030398838,205,392,1.492229501,1.702334901,lotting/PLS section,1832,0.95,0.9,0.9,N,-0.00209886,90.2101,4.24582,somewhat excessively drained,593.876,0.876578,0.198867,1870.02,4.93047,105.351,68.6021,2476.89,126.222,0.002551,0.002551,0.201531,0.142857,0,0.02551,0.002551,0,0,0,0.130102,0.030612,0,0.010204,0,0.127551,0,0.010204,0.010204,0.265306,0,0.038265,0,0,0,0.02219171,0,0.274087031,0.198323869,0,0,0,0,0,0,0.055900621,0.064756672,0,0,0,0.356550895,0,0,0,0.028189202,0,0,0,0,0,0.01964071,-0.002551,0.072556031,0.055466869,0,-0.02551,-0.002551,0,0,0,-0.074201379,0.034144672,0,-0.010204,0,0.228999895,0,-0.010204,-0.010204,-0.237116798,0,-0.038265,0,0,0,0.410807882,0.355674135,7.330581,4.791765,-2.538815842,5.95274,3.996962,-1.955777323,2.038198006,2.394692632,4.850910234,11.19617627,835.2158516,1005.770157,4.032398,11.113148,770.02913,938.405309,-0.253213768,0.496097633
648,PEACHAM,VT,ADIRON,44.33,-72.2,132.5755052,0.85031672,112.7311688,3,0.022628614,0.026611983,90,88,0.663772692,0.780618182,lotting/PLS section,1789,0.95,0.85,0.85,N,-0.00423254,68.4903,5,somewhat excessively drained,473.842,0.850317,0.576345,1880,6.1833,112.913,64.3,2480.82,86.8412,0.011364,0,0.329545,0.102273,0,0,0,0,0,0,0.068182,0.068182,0,0,0,0.090909,0,0,0,0.329545,0,0,0,0,0,0.012345679,0,0.209315376,0.12345679,0,0,0.01010101,0,0,0,0,0,0,0,0,0.612233446,0,0,0.012345679,0.02020202,0,0,0,0,0,0.000981679,0,-0.120229624,0.02118379,0,0,0.01010101,0,0,0,-0.068182,-0.068182,0,0,0,0.521324446,0,0,0.012345679,-0.30934298,0,0,0,0,0,0.565936604,0.626042452,4.952525,3.064061,-1.888464503,4.075798,2.300441,-1.775356929,2.349601515,2.367818536,4.99285645,10.39207514,815.912521,974.974284,4.710369,10.36256,788.209183,946.455609,-0.141941553,-0.028460127
649,Alexandria,NY,BROAD,44.3017,-75.84333,389.0552373,0.55663533,216.5618903,6,0.015421975,0.027705706,177,266,0.683707542,1.228286286,lotting/PLS section,1796,0.85,0.85,0.85,N,-0.00447959,43.7669,22.0462,well drained,109.642,0.556635,0.715241,1880,5.90302,98.2605,38.9504,3109.79,18.6031,0.067669,0.037594,0.312031,0.06391,0,0.003759,0,0,0,0.022556,0,0.150376,0,0.048872,0,0.172932,0.041353,0.06391,0.011278,0,0,0.003759,0,0,0,0.005208333,0,0.029185868,0.014492754,0,0,0.059798113,0,0,0.091129658,0,0.11663375,0.010416667,0.02173913,0,0.289479694,0.123091356,0.220930562,0.003401361,0,0,0,0,0,0.014492754,-0.062460667,-0.037594,-0.282845132,-0.049417246,0,-0.003759,0.059798113,0,0,0.068573658,0,-0.03374225,0.010416667,-0.02713287,0,0.116547694,0.081738356,0.157020562,-0.007876639,0,0,-0.003759,0,0,0.014492754,0.508587558,0.378470341,7.895162,7.322946,-0.572215895,5.923963,5.709854,-0.214109486,1.895453589,2.460051645,4.166864699,11.38884359,785.0395284,958.4087749,4.032398,11.113148,770.02913,938.405309,0.274635282,-0.660721464
650,Bethlehem,NH,ADIRON,44.2817,-71.6917,142.0243511,0.91149147,129.4539846,6,0.042246276,0.046348515,155,68,0.478791133,0.525283175,lotting/PLS section,1884,0.9,0.9,0.9,FIA,-0.00566699,75.6206,5.81799,somewhat excessively drained,436.042,0.911491,0.398032,1870.11,4.8,102.35,69.492,2559.16,97.784,0,0,0.117647,0.220588,0,0,0,0,0,0,0.117647,0.014706,0,0,0,0.058824,0,0,0,0.470588,0,0,0,0,0,0.033947773,0.016666667,0.153157997,0.166312715,0,0,0.05153019,0,0,0,0.21385698,0,0,0,0,0.349270486,0,0,0,0.015257193,0,0,0,0,0,0.033947773,0.016666667,0.035510997,-0.054275285,0,0,0.05153019,0,0,0,0.09620998,-0.014706,0,0,0,0.290446486,0,0,0,-0.455330807,0,0,0,0,0,0.524312093,0.556282625,4.138706,5.380028,1.241322462,3.317076,4.481083,1.164006507,2.384873353,2.390409897,4.916227419,10.07328934,801.9137273,956.2286577,4.710369,10.36256,788.209183,946.455609,-0.301050579,0.284499538
651,Crawfords Purcha,NH,ADIRON,44.2767,-71.4083,178.6104775,0.962062311,171.8344087,8,0.044790206,0.04655645,410,76,0.425506953,0.442286272,outlines,1869,0.9,0.9,0.9,FIA,-0.00313961,88.8205,6.10357,somewhat excessively drained,726.694,0.962062,0.169845,1887.52,4.74963,141.683,69.6731,2238.69,190.638,0,0.013158,0.039474,0.25,0,0,0,0,0,0,0.105263,0.105263,0,0,0,0.092105,0,0,0,0.381579,0,0.013158,0,0,0,0,0,0.007575758,0.284307398,0,0,0.010117624,0,0,0,0.249974984,0,0,0,0,0.171736928,0,0,0.046052632,0.230234678,0,0,0,0,0,0,-0.013158,-0.031898242,0.034307398,0,0,0.010117624,0,0,0,0.144711984,-0.105263,0,0,0,0.079631928,0,0,0.046052632,-0.151344322,0,-0.013158,0,0,0,0.314821565,0.25696727,5.203664,4.806898,-0.396766156,4.155396,4.384035,0.22863849,2.384873353,2.42672346,4.805595021,9.850875309,785.9577069,936.9692089,4.710369,10.36256,788.209183,946.455609,-0.175260126,0.868118632
654,Norway,ME,ADIRON,44.2258,-70.6071,123.8996834,0.824229305,102.1217499,5,0.040355228,0.048961166,161,100,0.807104565,0.97922333,sundry surveys,0,0.95,0.9,0.9,FIA,-0.0031134,67.451,4.16095,somewhat excessively drained,187.999,0.824229,0.231767,1880,5.16063,111.593,65.5713,2874.1,50.7529,0.02,0,0.23,0.08,0,0.05,0.01,0,0,0,0,0.17,0,0.01,0,0.22,0.09,0.08,0.01,0.02,0,0,0,0,0.01,0.144366744,0,0.04996774,0.114955165,0,0,0.012121212,0,0,0.013752914,0.048601399,0.102841303,0,0,0,0.166906936,0.14673294,0.167488021,0.018512713,0.007692308,0,0,0,0,0.006060606,0.124366744,0,-0.18003226,0.034955165,0,-0.05,0.002121212,0,0,0.013752914,0.048601399,-0.067158697,0,-0.01,0,-0.053093064,0.05673294,0.087488021,0.008512713,-0.012307692,0,0,0,0,-0.003939394,0.376531108,0.269625133,8.033917,8.962692,0.928774561,6.459948,7.830421,1.370472391,2.721093401,2.609647806,4.440284051,9.194800809,731.7276438,873.1090639,4.019159,8.788445,674.138713,809.062728,-0.373040328,-0.15863906
655,Hope,ME,LAUREN,44.22,-69.15,169.7620893,0.738203707,125.3190037,3,0.01767179,0.023938907,175,59,0.347545204,0.470798508,deeds,0,0.9,0.85,0.85,N,-0.00271435,64.8488,8.45888,somewhat excessively drained,120.668,0.738204,0.419066,1880,4.96393,127.08,55.11,2915.4,68.8731,0.016949,0,0.084746,0.20339,0,0.016949,0,0,0,0.016949,0.067797,0.050847,0,0,0,0.20339,0.084746,0.118644,0.033898,0.067797,0,0,0,0,0.033898,0.004016064,0,0.097479288,0.059450918,0,0,0.004016064,0,0,0,0.083853128,0.032258065,0,0,0,0.270412162,0.107526882,0.049970373,0.032258065,0.258758992,0,0,0,0,0,-0.012932936,0,0.012733288,-0.143939082,0,-0.016949,0.004016064,0,0,-0.016949,0.016056128,-0.018588935,0,0,0,0.067022162,0.022780882,-0.068673627,-0.001639935,0.190961992,0,0,0,0,-0.033898,0.313570515,0.263793711,9.701134,7.10946,-2.591673794,7.929372,5.671525,-2.257846943,2.843512454,2.836393009,3.343869505,7.731601909,597.9258947,718.0294042,4.019159,8.788445,674.138713,809.062728,-0.228548126,-0.145840801
656,Waterford,ME,ADIRON,44.1997,-70.7258,135.3323945,0.8377956,113.3808847,3,0.022167641,0.026459487,141,57,0.421185188,0.502730245,deeds,1800,0.9,0.85,0.85,N,-0.00311336,72.0816,4.0481,somewhat excessively drained,220.639,0.837796,0.231753,1880,5.24677,117.232,66.6483,2817.2,67.9047,0.017544,0,0.263158,0.070175,0,0,0,0,0,0,0.017544,0.263158,0,0.017544,0,0.087719,0.035088,0.070175,0,0.157895,0,0,0,0,0,0.006944444,0,0.053586235,0.030783582,0,0.012820513,0,0,0,0,0.115958668,0.334314007,0,0,0,0.3048938,0.009950249,0.079027937,0.009950249,0.041770315,0,0,0,0,0,-0.010599556,0,-0.209571765,-0.039391418,0,0.012820513,0,0,0,0,0.098414668,0.071156007,0,-0.017544,0,0.2171748,-0.025137751,0.008852937,0.009950249,-0.116124685,0,0,0,0,0,0.418369174,0.349663074,6.758253,5.798388,-0.95986506,5.460503,4.340421,-1.120081494,2.721093401,2.58595204,4.523952541,9.296397516,743.0253846,885.9178378,4.019159,8.788445,674.138713,809.062728,-0.361454477,-0.085681532
658,MONKTON,VT,LAUREN,44.18,-73.1,211.202082,0.70123804,148.1029341,6,0.028408811,0.040512364,215,191,0.904347145,1.289643592,lotting/PLS section,1792,0.95,0.9,0.9,WT & FIA,-0.00340683,64.9967,17.4675,well drained,252.459,0.701238,0.56172,1880,5.49234,104.294,41.5712,2875.23,150.601,0.020942,0.026178,0.513088,0.057592,0,0.020942,0,0,0,0.020942,0.005236,0.08377,0,0.031414,0,0.125654,0.015707,0.041885,0.005236,0.020942,0,0.005236,0,0.005236,0,0.042138568,0.010416667,0.079254079,0.254150542,0,0.010416667,0,0,0,0,0.010416667,0.139882087,0.011519881,0.017663043,0,0.242316783,0.082912828,0.087694239,0.004273504,0.006944444,0,0,0,0,0,0.021196568,-0.015761333,-0.433833921,0.196558542,0,-0.010525333,0,0,0,-0.020942,0.005180667,0.056112087,0.011519881,-0.013750957,0,0.116662783,0.067205828,0.045809239,-0.000962496,-0.013997556,0,-0.005236,0,-0.005236,0,0.520245595,0.502064141,6.117714,7.722951,1.605236648,3.390755,6.011953,2.62119816,2.469186459,2.428440544,5.349472267,11.07698973,870.1304867,1039.580591,4.710369,10.36256,788.209183,946.455609,0.195488175,0.066163944
659,Cape Vincent,NY,BROAD,44.15,-76.2038,312.5884119,0.356675996,111.4927831,5,0.015995475,0.044845952,110,267,0.854158343,2.394773838,lotting/PLS section,1823,0.85,0.85,0.85,N,-0.00447963,19.4268,45.968,well drained,93.6508,0.356676,0.715248,1880,6.39652,102.87,10.0538,3079.61,11.2722,0.101124,0.05618,0.209738,0.018727,0,0.026217,0,0.003745,0,0.026217,0,0.041199,0.018727,0.071161,0,0.187266,0.116105,0.078652,0.026217,0.003745,0,0.007491,0,0,0.007491,0.432797271,0,0,0.014814815,0,0.148026316,0.007407407,0,0,0.097538986,0,0,0.007407407,0.014814815,0,0.092592593,0.177192982,0,0.007407407,0,0,0,0,0,0,0.331673271,-0.05618,-0.209738,-0.003912185,0,0.121809316,0.007407407,-0.003745,0,0.071321986,0,-0.041199,-0.011319593,-0.056346185,0,-0.094673407,0.061087982,-0.078652,-0.018809593,-0.003745,0,-0.007491,0,0,-0.007491,0.59330037,0.448913451,10.535809,5.119423,-5.416386648,8.21205,3.856337,-4.35571332,1.895453589,2.323932502,4.249826614,11.55584123,796.8554919,973.1438137,4.032398,11.113148,770.02913,938.405309,1.080368973,-1.011890984
661,Waldoboro,ME,LAUREN,44.1087,-69.3912,250.0998335,0.750003599,187.5757752,4,0.015993613,0.021324715,178,174,0.695722175,0.927625115,deeds,1794,0.95,0.85,0.85,N,-0.00376778,64.1007,13.3787,well drained,48.2577,0.750004,0.474768,1880,5.29191,120.055,38.3231,2986.73,22.1143,0.045977,0,0.08046,0.109195,0,0,0,0,0,0,0.086207,0.166667,0,0,0,0.137931,0.08046,0.109195,0.017241,0.132184,0.005747,0,0,0,0.028736,0.014705882,0,0.02027027,0.110457154,0,0,0,0,0,0,0.360427778,0.128378378,0,0,0,0.130285023,0.080106828,0.126107472,0,0.029261213,0,0,0,0,0,-0.031271118,0,-0.06018973,0.001262154,0,0,0,0,0,0,0.274220778,-0.038288622,0,0,0,-0.007645977,-0.000353172,0.016912472,-0.017241,-0.102922787,-0.005747,0,0,0,-0.028736,0.292395405,0.305547195,9.806657,6.346898,-3.459758509,8.946805,5.015857,-3.930947698,2.843512454,2.823314993,3.557233222,7.945722229,621.8002489,745.0458908,4.019159,8.788445,674.138713,809.062728,0.013476086,-0.504685653
